Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RELA	462.195404570356	-0.0114418599173656	0.191466575163026	-0.0597590462336483	0.952347543622542	0.990440992108076
RELB	57.1032764039177	-0.648219469011212	0.387476540881335	-1.67292571451372	0.0943419208846067	0.543110862424787
RELCH	1191.50935102299	-0.0619819055120119	0.140952826047226	-0.439735103226983	0.660128975223764	0.918194597416335
RELL1	410.849650333002	-0.75532279938662	0.437472267071024	-1.72656155884732	0.0842464347491788	0.520904012040697
RELL2	2213.67347054685	-0.313881000467544	0.165732867905802	-1.89389711548312	0.0582386674574206	0.457848955974277
RELN	1333.08386519566	0.789005171574484	0.580992922323959	1.35802888685542	0.174454518223485	0.659912608175142
RELT	318.466238549252	-0.319827799703483	0.314350457974386	-1.01742431604646	0.308951619357464	0.773648053197611
REM1	15.5252791760921	0.33330955703092	0.443090629113576	0.752237883472555	0.451908015379851	0.836887685989616
REM2	203.987980926609	2.35063387800799	0.989403169140363	2.37580993403359	0.0175104798651284	0.288336250300752
REN	0.799259991708418	-0.510825143467691	2.13455963175032	-0.239311723068996	0.810863875782926	NA
RENBP	24.0772871249318	-0.568015174339298	0.468649506418984	-1.21202554693716	0.225502601620935	0.71091995739041
REP15	14.9608113855913	0.397126456628747	0.915454793109406	0.433802367542235	0.664431962223885	0.919866037992457
REPIN1	785.906263939486	0.388393435896846	0.268214616053558	1.44806961533852	0.14759758222064	0.63261114814733
REPS1	911.191005284576	0.0505883548964392	0.16174712019232	0.312762012926651	0.754461477752423	0.942061728456185
REPS2	1637.47092135939	0.0175190667050998	0.25329060896894	0.0691658754203875	0.944857585503284	0.988237470085938
RER1	1243.37068708065	-0.111068556513487	0.108293933867726	-1.02562121945953	0.30507016143204	0.771792692153201
RERE	5206.19942731702	0.285925300737469	0.122995191982424	2.3246868119717	0.0200887129765124	0.307477634394388
RERG	164.230427875608	1.44983135940969	0.440345114349704	3.29248880517452	0.000993048512089098	0.0768099380088725
RERGL	6.40239863314613	-0.0706574962838685	0.562079739289667	-0.125707246400951	0.899963665576441	0.977839701423434
RESF1	307.300727528253	0.353465216483734	0.194087914814539	1.8211603582917	0.0685824844315894	0.487824631794759
REST	158.831582633825	-0.0466548934025427	0.251874369761072	-0.185230809497606	0.85304800472062	0.967534302121152
RET	203.340236667912	0.953569261878108	0.790683716515018	1.2060059439203	0.227815198587976	0.712586225136839
RETNLB	0	NA	NA	NA	NA	NA
RETREG1	837.329885550923	0.0457299079747467	0.182441433663611	0.250655276361533	0.802080641222324	0.955235826810969
RETREG2	6346.39299996656	0.120545789008594	0.152574548232589	0.790077967819577	0.429482235933613	0.827393231426914
RETREG3	1020.14913681276	-0.134860239628518	0.105241612182504	-1.28143456596476	0.200041069541032	0.689865624746282
RETSAT	382.79718615794	0.0621230087705148	0.278826720685992	0.222801489820182	0.823690008443987	0.959240060990144
REV1	446.306888741628	-0.0119379075379014	0.172848384218729	-0.0690657745622589	0.944937263893289	0.988237470085938
REV3L	406.653728788774	0.201097660033402	0.199426038893987	1.00838216086869	0.313271033600626	0.775796915299431
REX1BD	395.103218456465	-0.206730594632179	0.260194494591353	-0.794523323627035	0.426890836383329	0.826184224686184
REXO1	1358.9951241127	0.0742095453469887	0.173520750115219	0.427669574374897	0.668891704301224	0.920232631733624
REXO2	462.572192239995	0.104555085693118	0.1225194724639	0.853375252035343	0.393451240983239	0.813505114336254
REXO4	616.060557774438	-0.301467341763069	0.19848794566075	-1.51881939610745	0.128807962281837	0.605399293065849
RFC1	978.315695235491	0.13358503817897	0.170792451200305	0.782148375060803	0.434127379907023	0.829172620327791
RFC2	671.591264194631	0.066256748801104	0.123665926630462	0.535772064354413	0.59211609134104	0.892680682351264
RFC3	116.010543204558	-0.58626111543641	0.214971304867385	-2.7271598681418	0.00638820801804758	0.184961965841616
RFC4	989.885908582359	-0.430931262095444	0.349492462439664	-1.23302018901149	0.217568231949179	0.705099918505689
RFC5	1847.29475862831	-0.221365091082261	0.195132872199512	-1.13443259757858	0.256613131912768	0.738512952101184
RFESD	111.555667992269	0.19377470418046	0.31165367840633	0.621762929837198	0.534097765163225	0.868215693355494
RFFL	236.01447112059	0.861865173928419	0.275164453257936	3.13218209592108	0.00173512222047943	0.103036713076273
RFK	575.448257322473	-0.161996025459766	0.165042014663863	-0.981544158859784	0.326324469273199	0.780976625078027
RFLNA	42.9235863692747	-0.385959775441168	0.38223860596793	-1.00973520051387	0.312622173022699	0.775796915299431
RFLNB	53.2658564796852	0.364984918111217	0.380527394160918	0.959155434567403	0.337480447469055	0.786573473861594
RFNG	601.310456303906	-0.235678863358967	0.215798935699085	-1.09212245461489	0.274779280904562	0.754128146665709
RFPL4B	0.236478850951878	0.31192981232861	5.37219978988088	0.0580637028645442	0.953697886510049	NA
RFT1	105.337569276733	0.473957014531345	0.280279863227491	1.69101343590515	0.0908342365511548	0.536481861401499
RFTN1	1276.75515274229	-0.582628724129306	0.424642534351105	-1.37204513678692	0.170049386957793	0.657635144861168
RFTN2	1020.45346278334	-0.144037512146944	0.192216091628783	-0.749351997152852	0.453645075406059	0.838097925366313
RFWD3	407.513162093711	0.0338339577491156	0.176511348500579	0.191681486978185	0.847991708332127	0.966410582747729
RFX1	428.692911470565	0.214925942141906	0.211691329000779	1.01527985655527	0.309972443625812	0.773882939104528
RFX2	68.4532156605683	0.433436913220012	0.299720307921925	1.44613795516625	0.148138511874113	0.63261114814733
RFX3	94.0509752709675	0.949912114310462	0.483525989504301	1.96455234037014	0.0494660727297422	0.43445326311489
RFX4	290.664229354529	0.0143469138090219	0.264855871091208	0.0541687588419789	0.956800710958742	0.991643623506017
RFX5	192.423079697513	0.278486372618175	0.265107407541905	1.05046620613253	0.293503820286184	0.765274436553089
RFX6	0.516743395606534	1.78117342182037	3.29609983437246	0.540388189473479	0.588929351058245	NA
RFX7	294.522185140993	0.442356403469525	0.256542661864752	1.72429957752108	0.0846537755352332	0.522013722326544
RFX8	0.0899404396823974	0	5.3708795409136	0	1	NA
RFXANK	468.956063929968	0.0568081532476902	0.248706301533698	0.228414611521184	0.819323931319222	0.958326392771522
RFXAP	353.702527938086	-0.269464943141157	0.227721795974847	-1.18330764952741	0.236687242251399	0.722914599510008
RGCC	723.47725991683	-1.13588910586797	0.323889816939251	-3.50702321117129	0.000453149619653839	0.0560999443636745
RGL1	6493.90181171513	0.00938171235229284	0.182266134830417	0.0514726027466469	0.958948932744197	0.991956965017767
RGL2	2678.90690000493	-0.0758138831245194	0.186912323121658	-0.405612010264157	0.685027702772516	0.924993639818233
RGL3	6.61210217636526	-0.0276306222730644	0.78519362174347	-0.0351895653605953	0.971928582715398	0.994309331363022
RGMA	1094.5001942684	0.605941389138538	0.227560798244469	2.66276702232154	0.00775010523604977	0.202062535070877
RGMB	2809.31687606469	0.101730721830505	0.168803413213085	0.602657967005014	0.546736249330173	0.873273848912939
RGN	94.3197994007202	-0.381534405850512	0.235978814131488	-1.61681635385251	0.105917928232069	0.565185580904565
RGP1	750.221443139057	-0.247937220026947	0.138738375458754	-1.78708464191767	0.0739238093465986	0.498544541248439
RGR	6.48637780614394	-0.0902167805424219	1.2372662192599	-0.0729162237989391	0.941872783585277	0.987888209321095
RGS1	113.280295749847	-1.99664618965431	0.759167788540298	-2.63004597902315	0.00853733206865355	0.212361232451975
RGS10	86.7876708753564	-0.175051900392904	0.307890031013369	-0.568553323460166	0.569659308791552	0.882327621720661
RGS11	40.1141928168028	-0.496664973300625	0.486410512698437	-1.02108190578633	0.307215634998423	0.772914821834233
RGS12	507.092670184975	0.217127663764924	0.593732613108194	0.365699405711031	0.714589389630882	0.932117093823227
RGS13	0.749165108194301	2.10742570693104	2.71016629758447	0.777600145352467	0.436804775319515	NA
RGS14	2660.92028167694	0.689134594874067	0.315170095644184	2.18654816684155	0.0287755247770135	0.354591612667456
RGS17	301.052968470693	0.501952461802456	0.328104785421444	1.52985413229407	0.126052838945526	0.601860048655947
RGS18	1.51326043575028	1.3846672617824	2.02539564715883	0.683652729146905	0.494194479781385	NA
RGS19	294.096077753926	0.207447336215652	0.19899932979167	1.04245243656261	0.297201966254818	0.767807131522501
RGS2	654.372494639587	0.386432628321557	0.407182416394082	0.949040559618754	0.342599983820162	0.788605723354064
RGS20	1250.22728767406	-0.0136928763418611	0.246986606045871	-0.0554397526290071	0.955788126501615	0.991337188814603
RGS21	0.135985753014347	1.72293128418311	5.35164493301354	0.321944244386354	0.747494933926733	NA
RGS22	3.01943385030604	2.86318836541285	1.29098250014812	2.2178366980841	0.0265659689223187	0.345208826564179
RGS4	18978.8158341773	-0.721475594589706	0.218028192325555	-3.30909313559053	0.000935986956387887	0.0738830044076954
RGS5	1266.10193207938	-0.0153196506057016	0.200390651886336	-0.0764489284379949	0.939061944203986	0.987005510528365
RGS6	1347.90462905779	-0.915322312290126	0.367745039215559	-2.4890133507786	0.0128098155297434	0.256656536921984
RGS7	559.136538588743	-0.392422987519609	0.317767575125256	-1.23493716237387	0.216853891342445	0.704671917273299
RGS7BP	1036.05986134514	0.374120990317265	0.395201078842856	0.946659840637799	0.343812140505139	0.789445942638532
RGS9	608.437741805696	3.43452595648604	1.23543496205513	2.78001356766911	0.00543566273533959	0.168495171393361
RGS9BP	20.4408512338208	-0.198731185910758	0.500886128519444	-0.396759212514395	0.691545030922635	0.926337286597094
RGSL1	5.97098549689527	0.31225225112847	0.730391444629717	0.42751356608068	0.669005306236834	0.920232631733624
RHAG	8.35577012794517	-0.415922351026952	0.71442699602166	-0.582176140239726	0.560448042989154	0.878617658746533
RHBDD1	98.737491285155	0.453657237239578	0.274119983236514	1.65495864943256	0.0979328860285035	0.549039654208232
RHBDD2	270.475035077683	0.620119312123155	0.296352700332744	2.09250434170799	0.0363934237752221	0.386364955804532
RHBDD3	714.068046235499	-0.0712410780555688	0.237859992261007	-0.299508451919039	0.764552124151158	0.944171621301574
RHBDF1	116.25939975958	0.0658463155424307	0.234272437933894	0.281067274166545	0.778658801207839	0.949502689699249
RHBDL1	851.033783825241	-0.322462599878933	0.224332777795701	-1.43742971066225	0.150595931744862	0.634205268170025
RHBDL2	10.8692386081398	0.132560636478477	0.567280763352018	0.233677298865532	0.815235512753608	0.957677651927128
RHBDL3	638.885867645552	0.701658597703178	0.271189045324434	2.58734122856533	0.00967197578955798	0.226515601187774
RHBG	2.3492021464415	-1.29527195012034	1.28429025986147	-1.00855078528748	0.313190120139574	0.775796915299431
RHCE	15.6113414396522	0.256201374364275	0.424907448889637	0.602958067771647	0.546536584881863	0.873273848912939
RHCG	4.49946960951578	0.563457985762819	0.855629795007485	0.65853011319912	0.510197553634397	0.860226778363298
RHEB	2101.15649136107	-0.155571613239179	0.219945031662733	-0.707320424849309	0.479367375512829	0.850132577842001
RHEBL1	1.28011964823173	-1.10705073045441	1.65230605183595	-0.670003435032099	0.502855600448536	NA
RHNO1	189.748865882279	0.45629620956549	0.388063218109805	1.17582957691285	0.239662984757031	0.725870941899767
RHO	0.562697935307506	-0.428211220350263	3.26215778269089	-0.131266250400997	0.895564689014616	NA
RHOA	2310.41879457594	-0.104230757887841	0.143146896269118	-0.728138441031136	0.466528844345704	0.844138132862567
RHOB	3934.74918466124	-0.214933224283531	0.218627101411097	-0.983104212132328	0.325556151442324	0.779821331917157
RHOBTB1	73.9567009534886	-0.132810947302972	0.306773184316092	-0.432928802427943	0.665066494673153	0.920232631733624
RHOBTB2	4132.59838812317	-0.147172087093097	0.239609963550149	-0.61421522257481	0.539073115434168	0.870033856172228
RHOBTB3	242.073746282161	-0.154990139699793	0.196789601502134	-0.78759313762883	0.43093472997739	0.828246228595699
RHOC	148.513129226204	-0.516083813010023	0.236740684282178	-2.17995404792734	0.0292608679576832	0.355687586818494
RHOD	1.42386398240236	-0.406353794185949	1.55314529703279	-0.261632826601779	0.793604533340568	NA
RHOF	338.002853536878	0.27476149765665	0.432545549878261	0.635219799935477	0.525285071461747	0.864984328442129
RHOG	146.12128678123	0.241962865490898	0.254977695560021	0.948956986058967	0.342642489449046	0.788605723354064
RHOH	2.00928998234944	0.321190303389247	1.46399890167658	0.219392448328627	0.826344352106899	NA
RHOJ	4.70806027547122	0.221443725673751	0.850985430150238	0.260220349054221	0.794693808535354	0.953070190895605
RHOQ	244.606246667724	0.284326745039862	0.174367777497747	1.63061518085551	0.102971543888464	0.559386885411481
RHOT1	1780.97516597243	-0.108125215305543	0.185461316651018	-0.583006835376897	0.559888698763199	0.878164555234709
RHOU	187.149527570009	-0.206691439683236	0.225347640393866	-0.917211466345853	0.359031839426911	0.79664117741393
RHOV	11.7338194935405	-0.378168453546691	0.75332462938395	-0.501999322464669	0.615667997574743	0.901934482566939
RHPN1	73.9024609408449	0.0637223235090138	0.36900676534324	0.172686057529978	0.862898203621876	0.970329482872131
RHPN2	149.623966678985	0.0377038772658403	0.235057025865611	0.160403106977949	0.872563542295907	0.972280024155733
RIBC1	24.6231755948061	0.226711930842088	0.439083402288256	0.516329994849709	0.605623950318806	0.899019532219117
RIBC2	21.7812361154124	0.468483251232029	0.68051516597565	0.688424409411021	0.491185556847687	0.85382528158762
RIC1	278.091144823755	0.242102978592908	0.203273122930342	1.19102306838604	0.233644528971167	0.719679730552604
RIC3	1179.66481168286	-0.0871396817158442	0.144077883171757	-0.604809564088081	0.545305538091031	0.872822019630726
RIC8A	1068.80979851076	-0.180038246658086	0.0875015085157604	-2.0575444893691	0.0396338800235634	0.397290847834732
RIC8B	795.908030086882	0.499187353210771	0.307680924539382	1.62241891972369	0.104713680829531	0.562083383249859
RICTOR	454.558749210477	0.295587842193955	0.290671294906711	1.01691445757938	0.309194125014642	0.773648053197611
RIDA	888.102630841557	-0.267057517763527	0.170022591012959	-1.57071784503726	0.116248202264995	0.587498304104018
RIF1	656.958542057669	0.226881670464638	0.234772200918117	0.966390695224468	0.33384871830931	0.784805843478293
RIGI	65.9806938793021	-0.552699726333618	0.383340536223621	-1.4417982814403	0.149359287850026	0.63261114814733
RIIAD1	40.1130392848013	-0.38754903238489	0.402818770356672	-0.96209278440957	0.336002998338443	0.785719846697614
RILP	93.6150998083953	-0.0292674066284528	0.255901377872235	-0.114369867297335	0.908944599643451	0.980407316683932
RILPL1	1506.06197863568	-0.253282741121481	0.168661782999109	-1.50171981238227	0.133169484955505	0.611998703640307
RILPL2	233.880978036711	0.303801190299286	0.293940223894118	1.03354752294371	0.301347742901851	0.769208524863134
RIMBP2	2930.9499965818	-0.00715564438625245	0.227849868328802	-0.0314050845793178	0.974946486244958	0.995145170181281
RIMKLA	56.5768212636735	-0.24345460963502	0.33777420108112	-0.720761410598529	0.471056321657726	0.846952383516321
RIMKLB	704.499178588716	-0.295909085002274	0.172127667614682	-1.71912562984751	0.0855914988602673	0.52324105862952
RIMOC1	791.485994977548	0.32131178360314	0.197409970617136	1.6276370570274	0.103601866705565	0.559804615320359
RIMS1	2884.71659871228	-0.282577590115216	0.195155249446287	-1.44796304950532	0.147627384829781	0.63261114814733
RIMS2	1151.12572657771	0.471474346029679	0.182936995261464	2.57724986329758	0.00995899322605947	0.227516071689007
RIMS3	6373.080686122	-1.12979236472256	0.745634992628275	-1.51520834710316	0.129719649896025	0.606059635652501
RIMS4	3442.42437593309	-0.614896157626285	0.233958571436904	-2.62822667214018	0.00858313011470115	0.212848522829146
RIN1	1675.1738063281	0.300935747430697	0.270927401072709	1.11076157760039	0.266670988970538	0.747632112954506
RIN2	584.647465888759	-0.759493219071329	0.180741447420313	-4.20209769209788	2.64452955501045e-05	0.00982661817563816
RIN3	30.489406546926	0.712433730848787	0.595287620307426	1.1967890924405	0.231388770779758	0.716987371952615
RING1	833.223085207259	-0.127915715418813	0.130126343705368	-0.983011677546557	0.325601691378573	0.779821331917157
RINL	0.827003002947004	0.28776036859567	1.95100651782788	0.147493289215683	0.88274267623281	NA
RINT1	613.316148957655	-0.0493200481456405	0.162011062662493	-0.304423953124643	0.760804921275797	0.942940071450096
RIOK1	909.634755982217	-0.0868031473365913	0.192060767385085	-0.45195668286876	0.651300188573271	0.915744271962543
RIOK2	214.297997778227	0.517467572076922	0.164382861661053	3.14794113478757	0.00164424801182978	0.100783096060947
RIOK3	841.564749507987	-0.0591495918980382	0.157203096845433	-0.376262256183133	0.706721936263233	0.929937271449701
RIOX1	233.286773736813	0.031182409414511	0.199767135196231	0.156093790822403	0.875959092578654	0.973812101090731
RIOX2	76.8033626400598	0.248226138470164	0.3088183543542	0.803793346380769	0.421516333056349	0.8240899169934
